,userId,title,rating
17929,137,"Royal Tenenbaums, The (2001)",5.0
17930,137,"Santa Clause, The (1994)",2.0
17931,137,Saving Grace (2000),4.0
17932,137,Saving Private Ryan (1998),5.0
17933,137,Say Anything... (1989),3.0
17934,137,Scary Movie (2000),4.0
17935,137,Scary Movie 2 (2001),3.0
17936,137,Schindler's List (1993),5.0
17937,137,"Score, The (2001)",5.0
17938,137,Scream 3 (2000),3.0
17939,137,Scrooged (1988),4.0
17940,137,Shadow of the Vampire (2000),3.0
17941,137,Shaft (2000),2.0
17942,137,"Shawshank Redemption, The (1994)",5.0
17943,137,"Shining, The (1980)",5.0
17944,137,"Shipping News, The (2001)",4.0
17945,137,Shrek (2001),3.0
17946,137,"Silence of the Lambs, The (1991)",5.0
17947,137,Single White Female (1992),3.0
17948,137,"Sixth Sense, The (1999)",5.0
17949,137,Sleeping Beauty (1959),3.0
17950,137,Small Soldiers (1998),4.0
17951,137,Small Time Crooks (2000),3.0
17952,137,Snake Eyes (1998),1.0
17953,137,Snatch (2000),4.0
17954,137,Snow White and the Seven Dwarfs (1937),4.0
17955,137,"South Park: Bigger, Longer and Uncut (1999)",5.0
17956,137,Space Cowboys (2000),3.0
17957,137,Space Jam (1996),3.0
17958,137,SpaceCamp (1986),4.0
17959,137,Spaceballs (1987),4.0
17960,137,Spawn (1997),2.0
17961,137,Speed (1994),5.0
17962,137,Spice World (1997),2.0
17963,137,Stand and Deliver (1988),5.0
17964,137,Stand by Me (1986),4.0
17965,137,"Star Maker, The (Uomo delle stelle, L') (1995)",4.0
17966,137,Star Trek: First Contact (1996),2.0
17967,137,Star Trek: Generations (1994),3.0
17968,137,Star Trek: Insurrection (1998),2.0
17969,137,Star Wars: Episode I - The Phantom Menace (1999),3.0
17970,137,Star Wars: Episode IV - A New Hope (1977),5.0
17971,137,Star Wars: Episode V - The Empire Strikes Back (1980),5.0
17972,137,Star Wars: Episode VI - Return of the Jedi (1983),5.0
17973,137,Stargate (1994),2.0
17974,137,Starship Troopers (1997),3.0
17975,137,State and Main (2000),3.0
17976,137,Steel Magnolias (1989),4.0
17977,137,Stop! Or My Mom Will Shoot (1992),3.0
17978,137,"Straight Story, The (1999)",4.0
17979,137,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),5.0
17980,137,Tank Girl (1995),4.0
17981,137,Tarzan (1999),3.0
17982,137,Teenage Mutant Ninja Turtles (1990),3.0
17983,137,Terminator 2: Judgment Day (1991),5.0
17984,137,"Terminator, The (1984)",4.0
17985,137,The Count of Monte Cristo (2002),4.0
17986,137,"Thin Red Line, The (1998)",1.0
17987,137,Thirteen Days (2000),3.0
17988,137,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),2.0
17989,137,"Thomas Crown Affair, The (1999)",3.0
17990,137,Three Kings (1999),5.0
17991,137,"Three Musketeers, The (1993)",3.0
17992,137,Throw Momma from the Train (1987),3.0
17993,137,To Kill a Mockingbird (1962),5.0
17994,137,Tomcats (2001),3.0
17995,137,Top Gun (1986),5.0
17996,137,Total Recall (1990),4.0
17997,137,Toy Story (1995),4.0
17998,137,Toy Story 2 (1999),4.0
17999,137,Toys (1992),2.0
18000,137,Traffic (2000),5.0
18001,137,Training Day (2001),5.0
18002,137,Transformers: The Movie (1986),4.0
18003,137,Tron (1982),4.0
18004,137,True Lies (1994),4.0
18005,137,Twister (1996),5.0
18006,137,Two Moon Junction (1988),2.0
18007,137,U Turn (1997),5.0
18008,137,U-571 (2000),4.0
18009,137,Unbreakable (2000),5.0
18010,137,Under Siege (1992),3.0
18011,137,Unforgiven (1992),4.0
18012,137,Universal Soldier (1992),3.0
18013,137,"Untouchables, The (1987)",4.0
18014,137,Vanilla Sky (2001),5.0
18015,137,Vertical Limit (2000),3.0
18016,137,Vertigo (1958),5.0
18017,137,"Virgin Suicides, The (1999)",3.0
18018,137,Waking the Dead (2000),3.0
18019,137,"Wedding Planner, The (2001)",5.0
18020,137,West Side Story (1961),4.0
18021,137,What Women Want (2000),2.0
18022,137,What's Eating Gilbert Grape (1993),4.0
18023,137,White Christmas (1954),5.0
18024,137,Who Framed Roger Rabbit? (1988),4.0
18025,137,Wild Wild West (1999),2.0
18026,137,Willow (1988),5.0
18027,137,Willy Wonka & the Chocolate Factory (1971),4.0
18028,137,"Wizard of Oz, The (1939)",5.0
18029,137,X-Men (2000),3.0
18030,137,Yellow Submarine (1968),4.0
18031,138,"13th Warrior, The (1999)",5.0
18032,138,America's Sweethearts (2001),3.0
18033,138,American Beauty (1999),4.0
18034,138,"Astronaut's Wife, The (1999)",3.0
18035,138,Austin Powers: The Spy Who Shagged Me (1999),2.0
18036,138,Autumn in New York (2000),4.0
18037,138,"Beach, The (2000)",1.0
18038,138,"Beautiful Mind, A (2001)",4.0
18039,138,Behind Enemy Lines (2001),4.0
18040,138,"Blair Witch Project, The (1999)",3.0
18041,138,"Bone Collector, The (1999)",4.0
18042,138,Braveheart (1995),5.0
18043,138,Bridget Jones's Diary (2001),5.0
18044,138,Captain Corelli's Mandolin (2001),3.0
18045,138,Cast Away (2000),3.0
18046,138,"Cell, The (2000)",1.0
18047,138,Charlie's Angels (2000),3.0
18048,138,Chicken Run (2000),1.0
18049,138,Chocolat (2000),4.0
18050,138,"Civil Action, A (1998)",5.0
18051,138,Double Jeopardy (1999),3.0
18052,138,Dr. Dolittle (1998),3.0
18053,138,Elizabeth (1998),3.0
18054,138,Enemy at the Gates (2001),4.0
18055,138,Entrapment (1999),5.0
18056,138,Ever After: A Cinderella Story (1998),2.0
18057,138,Eyes Wide Shut (1999),4.0
18058,138,"Flintstones in Viva Rock Vegas, The (2000)",1.0
18059,138,Forrest Gump (1994),5.0
18060,138,"Four Feathers, The (2002)",1.0
18061,138,"Fugitive, The (1993)",5.0
18062,138,"General's Daughter, The (1999)",4.0
18063,138,Gladiator (2000),5.0
18064,138,Gloria (1980),3.0
18065,138,Gone in 60 Seconds (2000),3.0
18066,138,Goodfellas (1990),5.0
18067,138,"Green Mile, The (1999)",5.0
18068,138,Harley Davidson and the Marlboro Man (1991),4.0
18069,138,Hart's War (2002),3.0
18070,138,"Hunt for Red October, The (1990)",5.0
18071,138,Indiana Jones and the Last Crusade (1989),4.0
18072,138,Kate & Leopold (2001),5.0
18073,138,L.A. Confidential (1997),4.0
18074,138,Life Stinks (1991),3.0
18075,138,"Lion King, The (1994)",2.0
18076,138,"Lord of the Rings: The Two Towers, The (2002)",2.0
18077,138,"Man Who Knew Too Much, The (1956)",4.0
18078,138,"Matrix, The (1999)",4.0
18079,138,Mission: Impossible II (2000),3.0
18080,138,"Misérables, Les (1998)",5.0
18081,138,My Big Fat Greek Wedding (2002),5.0
18082,138,"Mystery, Alaska (1999)",5.0
18083,138,"Next Best Thing, The (2000)",1.0
18084,138,Original Sin (2001),5.0
18085,138,Payback (1999),4.0
18086,138,Pearl Harbor (2001),3.0
18087,138,Pulp Fiction (1994),4.0
18088,138,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),5.0
18089,138,Random Hearts (1999),3.0
18090,138,Ransom (1996),4.0
18091,138,"Sex, Lies, and Videotape (1989)",1.0
18092,138,Shakespeare in Love (1998),5.0
18093,138,"Shawshank Redemption, The (1994)",5.0
18094,138,She's All That (1999),4.0
18095,138,"Silence of the Lambs, The (1991)",4.0
18096,138,"Sixth Sense, The (1999)",4.0
18097,138,Star Wars: Episode V - The Empire Strikes Back (1980),1.0
18098,138,Sweet Home Alabama (2002),4.0
18099,138,Sweet November (2001),5.0
18100,138,"Talented Mr. Ripley, The (1999)",2.0
18101,138,Terminator 2: Judgment Day (1991),3.0
18102,138,Thirteen Days (2000),3.0
18103,138,Titanic (1997),5.0
18104,138,Toy Story 2 (1999),1.0
18105,138,"Tuxedo, The (2002)",3.0
18106,138,Vanilla Sky (2001),3.0
18107,138,"Wedding Planner, The (2001)",3.0
18108,138,What Lies Beneath (2000),3.0
18109,138,What Women Want (2000),5.0
18110,138,Who Framed Roger Rabbit? (1988),4.0
18111,138,Woman on Top (2000),3.0
18112,138,X-Men (2000),3.0
18113,139,Ace Ventura: Pet Detective (1994),3.0
18114,139,Ace Ventura: When Nature Calls (1995),2.0
18115,139,Batman & Robin (1997),3.0
18116,139,Beverly Hills Cop III (1994),3.0
18117,139,"Blair Witch Project, The (1999)",2.0
18118,139,Blow (2001),4.0
18119,139,"Cable Guy, The (1996)",3.0
18120,139,Chocolat (2000),4.0
18121,139,Coneheads (1993),3.0
18122,139,Down to Earth (2001),3.0
18123,139,Dracula 2000 (2000),3.0
18124,139,Dumb & Dumber (Dumb and Dumber) (1994),4.0
18125,139,Enemy at the Gates (2001),3.0
18126,139,"Gift, The (2000)",4.0
18127,139,Hannibal (2001),4.0
18128,139,Head Over Heels (2001),3.0
18129,139,Heartbreakers (2001),3.0
18130,139,"Island of Dr. Moreau, The (1996)",3.0
18131,139,Johnny Mnemonic (1995),3.0
18132,139,Judge Dredd (1995),2.0
18133,139,"Knight's Tale, A (2001)",5.0
18134,139,Memento (2000),4.0
18135,139,"Mexican, The (2001)",4.0
18136,139,Natural Born Killers (1994),2.0
18137,139,Saving Silverman (Evil Woman) (2001),2.0
18138,139,Showgirls (1995),3.0
18139,139,Snatch (2000),4.0
18140,139,Striptease (1996),5.0
18141,139,Thirteen Days (2000),3.0
18142,139,"Wedding Planner, The (2001)",5.0
18143,140,2 Days in the Valley (1996),3.0
18144,140,2001: A Space Odyssey (1968),5.0
18145,140,"Abyss, The (1989)",4.0
18146,140,Addams Family Values (1993),4.0
18147,140,Adventures in Babysitting (1987),4.0
18148,140,Air Force One (1997),3.0
18149,140,Akira (1988),4.0
18150,140,Alien: Resurrection (1997),3.0
18151,140,Aliens (1986),4.0
18152,140,Amadeus (1984),5.0
18153,140,Amos & Andrew (1993),5.0
18154,140,Apocalypse Now (1979),4.0
18155,140,Apollo 13 (1995),5.0
18156,140,"Arrival, The (1996)",3.0
18157,140,Back to the Future (1985),5.0
18158,140,Back to the Future Part II (1989),3.0
18159,140,Barb Wire (1996),4.0
18160,140,Basic Instinct (1992),4.0
18161,140,Beat the Devil (1953),3.0
18162,140,Better Off Dead... (1985),5.0
18163,140,"Big Blue, The (Grand bleu, Le) (1988)",5.0
18164,140,"Big Lebowski, The (1998)",5.0
18165,140,Big Night (1996),5.0
18166,140,Blade Runner (1982),5.0
18167,140,Blues Brothers 2000 (1998),4.0
18168,140,"Blues Brothers, The (1980)",5.0
18169,140,Bob Roberts (1992),4.0
18170,140,Boogie Nights (1997),4.0
18171,140,"Boot, Das (Boat, The) (1981)",3.0
18172,140,Booty Call (1997),4.0
18173,140,Bound (1996),5.0
18174,140,Brazil (1985),5.0
18175,140,"Breakfast Club, The (1985)",4.0
18176,140,Broken Arrow (1996),4.0
18177,140,Casino (1995),4.0
18178,140,Chain Reaction (1996),4.0
18179,140,Chasing Amy (1997),5.0
18180,140,Cinema Paradiso (Nuovo cinema Paradiso) (1989),5.0
18181,140,City Slickers II: The Legend of Curly's Gold (1994),3.0
18182,140,Clerks (1994),5.0
18183,140,"Clockwork Orange, A (1971)",4.0
18184,140,Con Air (1997),3.0
18185,140,Conan the Barbarian (1982),4.0
18186,140,Conspiracy Theory (1997),3.0
18187,140,Contact (1997),2.0
18188,140,Courage Under Fire (1996),3.0
18189,140,Crash (1996),4.0
18190,140,"Crow, The (1994)",4.0
18191,140,"Crow: City of Angels, The (1996)",4.0
18192,140,Crumb (1994),4.0
18193,140,Curdled (1996),5.0
18194,140,Dances with Wolves (1990),4.0
18195,140,Dante's Peak (1997),1.0
18196,140,Dark City (1998),4.0
18197,140,Daylight (1996),2.0
18198,140,Days of Thunder (1990),2.0
18199,140,Dead Man (1995),5.0
18200,140,Dead Poets Society (1989),4.0
18201,140,Demolition Man (1993),2.0
18202,140,Desperado (1995),4.0
18203,140,Devil in a Blue Dress (1995),4.0
18204,140,Die Hard (1988),3.0
18205,140,Dirty Dancing (1987),3.0
18206,140,Donnie Brasco (1997),3.0
18207,140,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),5.0
18208,140,Dracula (Bram Stoker's Dracula) (1992),3.0
18209,140,E.T. the Extra-Terrestrial (1982),4.0
18210,140,"Edge, The (1997)",3.0
18211,140,Eraser (1996),4.0
18212,140,Escape from L.A. (1996),4.0
18213,140,Escape from New York (1981),5.0
18214,140,Event Horizon (1997),1.0
18215,140,Executive Decision (1996),3.0
18216,140,Exotica (1994),5.0
18217,140,Face/Off (1997),4.0
18218,140,Fandango (1985),5.0
18219,140,Fargo (1996),5.0
18220,140,Fatal Instinct (1993),3.0
18221,140,Father of the Bride (1950),3.0
18222,140,Father of the Bride Part II (1995),3.0
18223,140,"Femme Nikita, La (Nikita) (1990)",5.0
18224,140,Field of Dreams (1989),3.0
18225,140,Fierce Creatures (1997),4.0
18226,140,"Fifth Element, The (1997)",5.0
18227,140,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),4.0
18228,140,"Fish Called Wanda, A (1988)",5.0
18229,140,Fletch (1985),4.0
18230,140,Flirting With Disaster (1996),4.0
18231,140,Forrest Gump (1994),2.0
18232,140,French Twist (Gazon maudit) (1995),5.0
18233,140,"Fugitive, The (1993)",4.0
18234,140,"Full Monty, The (1997)",5.0
18235,140,G.I. Jane (1997),4.0
18236,140,Gattaca (1997),5.0
18237,140,Georgia (1995),2.0
18238,140,Get Shorty (1995),4.0
18239,140,Ghost (1990),4.0
18240,140,"Ghost and the Darkness, The (1996)",3.0
18241,140,Ghost in the Shell (Kôkaku kidôtai) (1995),5.0
18242,140,"Gods Must Be Crazy, The (1980)",4.0
18243,140,GoldenEye (1995),4.0
18244,140,Good Will Hunting (1997),5.0
18245,140,"Grifters, The (1990)",4.0
18246,140,Grosse Pointe Blank (1997),4.0
18247,140,Groundhog Day (1993),4.0
18248,140,Hackers (1995),5.0
18249,140,Heat (1995),4.0
18250,140,Heathers (1989),5.0
18251,140,Heavy Metal (1981),4.0
18252,140,History of the World: Part I (1981),5.0
18253,140,Home Alone (1990),2.0
18254,140,Hot Shots! Part Deux (1993),3.0
18255,140,"Hudsucker Proxy, The (1994)",4.0
18256,140,"Hunt for Red October, The (1990)",5.0
18257,140,I.Q. (1994),4.0
18258,140,In & Out (1997),4.0
18259,140,Independence Day (a.k.a. ID4) (1996),3.0
18260,140,Jackie Brown (1997),4.0
18261,140,"Jerk, The (1979)",5.0
18262,140,Jerry Maguire (1996),3.0
18263,140,Johnny Mnemonic (1995),3.0
18264,140,Jurassic Park (1993),4.0
18265,140,Kama Sutra: A Tale of Love (1996),5.0
18266,140,Kundun (1997),3.0
18267,140,L.A. Confidential (1997),4.0
18268,140,L.A. Story (1991),5.0
18269,140,"Last Supper, The (1995)",3.0
18270,140,"Lawnmower Man, The (1992)",3.0
18271,140,Leaving Las Vegas (1995),5.0
18272,140,Lethal Weapon (1987),3.0
18273,140,Liar Liar (1997),2.0
18274,140,Like Water for Chocolate (Como agua para chocolate) (1992),4.0
18275,140,Live Nude Girls (1995),3.0
18276,140,Lone Star (1996),5.0
18277,140,"Long Kiss Goodnight, The (1996)",5.0
18278,140,Lost Highway (1997),3.0
18279,140,"Lost World: Jurassic Park, The (1997)",3.0
18280,140,Love & Human Remains (1993),5.0
18281,140,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),5.0
18282,140,Madonna: Truth or Dare (1991),3.0
18283,140,Mallrats (1995),5.0
18284,140,Mars Attacks! (1996),4.0
18285,140,"Mask, The (1994)",4.0
18286,140,Men in Black (a.k.a. MIB) (1997),4.0
18287,140,Mercury Rising (1998),3.0
18288,140,Metro (1997),2.0
18289,140,Mission: Impossible (1996),4.0
18290,140,Money Train (1995),3.0
18291,140,Monty Python and the Holy Grail (1975),4.0
18292,140,Monty Python's Life of Brian (1979),4.0
18293,140,Mrs. Doubtfire (1993),4.0
18294,140,Mulholland Falls (1996),2.0
18295,140,My Blue Heaven (1990),5.0
18296,140,Nadja (1994),4.0
18297,140,Naked Gun 33 1/3: The Final Insult (1994),4.0
18298,140,Natural Born Killers (1994),4.0
18299,140,Nell (1994),3.0
18300,140,"Net, The (1995)",3.0
18301,140,North by Northwest (1959),5.0
18302,140,Phenomenon (1996),4.0
18303,140,"Preacher's Wife, The (1996)",4.0
18304,140,Pretty Woman (1990),4.0
18305,140,Pretty in Pink (1986),4.0
18306,140,"Princess Bride, The (1987)",4.0
18307,140,Private Benjamin (1980),4.0
18308,140,Private Parts (1997),4.0
18309,140,"Producers, The (1968)",5.0
18310,140,Pulp Fiction (1994),5.0
18311,140,Pump Up the Volume (1990),4.0
18312,140,"Pyromaniac's Love Story, A (1995)",3.0
18313,140,"Quest, The (1996)",3.0
18314,140,Raising Arizona (1987),4.0
18315,140,Ransom (1996),3.0
18316,140,Real Genius (1985),5.0
18317,140,"Relic, The (1997)",2.0
18318,140,"Replacement Killers, The (1998)",4.0
18319,140,Reservoir Dogs (1992),4.0
18320,140,"Return of the Pink Panther, The (1975)",4.0
18321,140,"Right Stuff, The (1983)",4.0
18322,140,Robin Hood: Men in Tights (1993),3.0
18323,140,"Rock, The (1996)",5.0
18324,140,Romancing the Stone (1984),4.0
18325,140,Rosencrantz and Guildenstern Are Dead (1990),4.0
18326,140,Rumble in the Bronx (Hont faan kui) (1995),4.0
18327,140,"Saint, The (1997)",4.0
18328,140,Scream (1996),4.0
18329,140,Scream 2 (1997),2.0
18330,140,Screamers (1995),2.0
18331,140,Seven Samurai (Shichinin no samurai) (1954),4.0
18332,140,Seven Years in Tibet (1997),4.0
18333,140,Sgt. Bilko (1996),4.0
18334,140,"Shadow, The (1994)",4.0
18335,140,"Shining, The (1980)",5.0
18336,140,Showgirls (1995),2.0
18337,140,Sirens (1994),5.0
18338,140,Sixteen Candles (1984),4.0
18339,140,Sleeper (1973),4.0
18340,140,Sleepless in Seattle (1993),3.0
18341,140,Smilla's Sense of Snow (1997),4.0
18342,140,Smoke (1995),4.0
18343,140,Sneakers (1992),4.0
18344,140,So I Married an Axe Murderer (1993),4.0
18345,140,Space Jam (1996),4.0
18346,140,Species (1995),2.0
18347,140,Spy Hard (1996),4.0
18348,140,Star Trek II: The Wrath of Khan (1982),4.0
18349,140,Star Trek VI: The Undiscovered Country (1991),3.0
18350,140,Star Trek: Generations (1994),4.0
18351,140,Star Wars: Episode IV - A New Hope (1977),4.0
18352,140,Star Wars: Episode V - The Empire Strikes Back (1980),4.0
18353,140,Star Wars: Episode VI - Return of the Jedi (1983),4.0
18354,140,Stargate (1994),2.0
18355,140,Starship Troopers (1997),4.0
18356,140,Strange Days (1995),4.0
18357,140,Strictly Ballroom (1992),5.0
18358,140,Stripes (1981),5.0
18359,140,Striptease (1996),4.0
18360,140,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),4.0
18361,140,Terminator 2: Judgment Day (1991),5.0
18362,140,"Terminator, The (1984)",5.0
18363,140,That Thing You Do! (1996),4.0
18364,140,Things to Do in Denver When You're Dead (1995),2.0
18365,140,Thirty-Two Short Films About Glenn Gould (1993),5.0
18366,140,This Is Spinal Tap (1984),5.0
18367,140,Tie Me Up! Tie Me Down! (¡Átame!) (1990),4.0
18368,140,Tin Cup (1996),4.0
18369,140,Titanic (1997),5.0
18370,140,To Be or Not to Be (1942),5.0
18371,140,To Die For (1995),4.0
18372,140,Tombstone (1993),5.0
18373,140,Tomorrow Never Dies (1997),4.0
18374,140,Top Gun (1986),4.0
18375,140,Toy Story (1995),4.0
18376,140,Trainspotting (1996),4.0
18377,140,True Lies (1994),5.0
18378,140,"Truth About Cats & Dogs, The (1996)",4.0
18379,140,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),5.0
18380,140,Twilight (1998),3.0
18381,140,Two if by Sea (1996),3.0
18382,140,"Unbearable Lightness of Being, The (1988)",4.0
18383,140,"Usual Suspects, The (1995)",5.0
18384,140,Victor/Victoria (1982),4.0
18385,140,Virtuosity (1995),3.0
18386,140,Wag the Dog (1997),4.0
18387,140,Weekend at Bernie's (1989),3.0
18388,140,Weird Science (1985),5.0
18389,140,Welcome to the Dollhouse (1995),4.0
18390,140,When Harry Met Sally... (1989),3.0
18391,140,Wild Reeds (Les roseaux sauvages) (1994),4.0
18392,140,Wild Things (1998),4.0
18393,140,William Shakespeare's Romeo + Juliet (1996),4.0
18394,140,Willy Wonka & the Chocolate Factory (1971),4.0
18395,140,Wyatt Earp (1994),3.0
18396,140,Young Frankenstein (1974),5.0
18397,140,"Young Poisoner's Handbook, The (1995)",3.0
18398,141,300 (2007),3.5
18399,141,American Beauty (1999),4.0
18400,141,American History X (1998),3.5
18401,141,And Your Mother Too (Y tu mamá también) (2001),2.5
18402,141,Batman Begins (2005),4.0
18403,141,Benny & Joon (1993),1.0
18404,141,Children of Men (2006),2.0
18405,141,City of God (Cidade de Deus) (2002),3.0
18406,141,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",2.0
18407,141,"Dark Knight, The (2008)",4.5
18408,141,Delicatessen (1991),1.0
18409,141,"Departed, The (2006)",3.5
18410,141,Desperately Seeking Susan (1985),1.0
18411,141,Do the Right Thing (1989),1.5
18412,141,Donnie Darko (2001),4.0
18413,141,"Downfall (Untergang, Der) (2004)",2.0
18414,141,Eternal Sunshine of the Spotless Mind (2004),2.5
18415,141,Fargo (1996),2.5
18416,141,Fight Club (1999),3.0
18417,141,Full Metal Jacket (1987),2.5
18418,141,Glengarry Glen Ross (1992),2.0
18419,141,"Godfather, The (1972)",4.0
18420,141,Goodfellas (1990),3.5
18421,141,Gosford Park (2001),1.5
18422,141,"Great Escape, The (1963)",3.0
18423,141,Halloween (1978),0.5
18424,141,Hamlet (1996),1.5
18425,141,Hotel Rwanda (2004),3.0
18426,141,"Jerk, The (1979)",1.0
18427,141,Juno (2007),4.0
18428,141,"Karate Kid, Part II, The (1986)",0.5
18429,141,L.A. Confidential (1997),3.0
18430,141,"Last King of Scotland, The (2006)",4.0
18431,141,"Last of the Mohicans, The (1920)",3.5
18432,141,Little Miss Sunshine (2006),4.0
18433,141,Memento (2000),3.0
18434,141,Million Dollar Baby (2004),3.5
18435,141,Mission to Mars (2000),1.0
18436,141,No Country for Old Men (2007),4.0
18437,141,One Flew Over the Cuckoo's Nest (1975),4.5
18438,141,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",1.0
18439,141,"Pianist, The (2002)",2.0
18440,141,Pulp Fiction (1994),4.0
18441,141,Reservoir Dogs (1992),4.0
18442,141,"Room with a View, A (1986)",1.5
18443,141,"Running Man, The (1987)",2.0
18444,141,Seven (a.k.a. Se7en) (1995),4.5
18445,141,"Shawshank Redemption, The (1994)",4.5
18446,141,"Silence of the Lambs, The (1991)",4.0
18447,141,Slumdog Millionaire (2008),2.0
18448,141,Spy Hard (1996),1.0
18449,141,"Sting, The (1973)",4.0
18450,141,"Streetcar Named Desire, A (1951)",3.0
18451,141,This Is England (2006),2.0
18452,141,Trainspotting (1996),3.0
18453,141,"Usual Suspects, The (1995)",4.0
18454,141,When We Were Kings (1996),2.0
18455,141,Wolf (1994),1.0
18456,141,Wonder Boys (2000),1.0
18457,141,"Wrestler, The (2008)",4.0
18458,142,Ace Ventura: Pet Detective (1994),1.0
18459,142,Apollo 13 (1995),4.0
18460,142,Barcelona (1994),3.0
18461,142,Batman (1989),3.0
18462,142,Beauty and the Beast (1991),3.0
18463,142,Beverly Hills Cop III (1994),2.0
18464,142,"Bridges of Madison County, The (1995)",4.0
18465,142,Casino (1995),4.0
18466,142,City Slickers II: The Legend of Curly's Gold (1994),3.0
18467,142,Cliffhanger (1993),3.0
18468,142,Clueless (1995),3.0
18469,142,Dances with Wolves (1990),4.0
18470,142,Dead Man Walking (1995),4.0
18471,142,Die Hard: With a Vengeance (1995),3.0
18472,142,Disclosure (1994),3.0
18473,142,Drop Zone (1994),3.0
18474,142,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",4.0
18475,142,"Flintstones, The (1994)",1.0
18476,142,Forrest Gump (1994),5.0
18477,142,Four Weddings and a Funeral (1994),4.0
18478,142,"Fugitive, The (1993)",4.0
18479,142,Houseguest (1994),3.0
18480,142,Interview with the Vampire: The Vampire Chronicles (1994),3.0
18481,142,Jumanji (1995),4.0
18482,142,Junior (1994),3.0
18483,142,Jurassic Park (1993),5.0
18484,142,Leaving Las Vegas (1995),4.0
18485,142,Legends of the Fall (1994),4.0
18486,142,"Lion King, The (1994)",3.0
18487,142,Little Women (1994),4.0
18488,142,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),3.0
18489,142,"Man Without a Face, The (1993)",3.0
18490,142,Mary Shelley's Frankenstein (Frankenstein) (1994),4.0
18491,142,Miracle on 34th Street (1994),5.0
18492,142,Natural Born Killers (1994),3.0
18493,142,Nine Months (1995),3.0
18494,142,Outbreak (1995),3.0
18495,142,"Paper, The (1994)",3.0
18496,142,"Piano, The (1993)",4.0
18497,142,"Postman, The (Postino, Il) (1994)",5.0
18498,142,Pulp Fiction (1994),3.0
18499,142,Quiz Show (1994),3.0
18500,142,"Remains of the Day, The (1993)",3.0
18501,142,"Santa Clause, The (1994)",3.0
18502,142,Schindler's List (1993),5.0
18503,142,Sense and Sensibility (1995),4.0
18504,142,"Shawshank Redemption, The (1994)",4.0
18505,142,"Silence of the Lambs, The (1991)",3.0
18506,142,Smoke (1995),3.0
18507,142,"Specialist, The (1994)",3.0
18508,142,Speed (1994),3.0
18509,142,Star Trek: Generations (1994),3.0
18510,142,Star Wars: Episode IV - A New Hope (1977),3.0
18511,142,Stargate (1994),4.0
18512,142,Taxi Driver (1976),4.0
18513,142,Terminator 2: Judgment Day (1991),3.0
18514,142,Three Colors: Blue (Trois couleurs: Bleu) (1993),4.0
18515,142,Three Colors: Red (Trois couleurs: Rouge) (1994),3.0
18516,142,Three Colors: White (Trzy kolory: Bialy) (1994),3.0
18517,142,Tommy Boy (1995),3.0
18518,142,True Lies (1994),3.0
18519,142,True Romance (1993),3.0
18520,142,Twister (1996),3.0
18521,142,While You Were Sleeping (1995),3.0
18522,143,"Associate, The (1996)",4.0
18523,143,"Birdcage, The (1996)",5.0
18524,143,Broken Arrow (1996),3.0
18525,143,Dead Man Walking (1995),3.0
18526,143,Dragonheart (1996),3.0
18527,143,Emma (1996),4.0
18528,143,Eraser (1996),4.0
18529,143,Executive Decision (1996),4.0
18530,143,Fargo (1996),4.0
18531,143,"First Wives Club, The (1996)",4.0
18532,143,"Ghost and the Darkness, The (1996)",4.0
18533,143,Grumpier Old Men (1995),3.0
18534,143,Heat (1995),4.0
18535,143,Independence Day (a.k.a. ID4) (1996),4.0
18536,143,Jack (1996),3.0
18537,143,Larger Than Life (1996),3.0
18538,143,"Long Kiss Goodnight, The (1996)",5.0
18539,143,Mission: Impossible (1996),4.0
18540,143,Multiplicity (1996),3.0
18541,143,"Nutty Professor, The (1996)",4.0
18542,143,Phenomenon (1996),3.0
18543,143,Primal Fear (1996),4.0
18544,143,Ransom (1996),4.0
18545,143,"Rich Man's Wife, The (1996)",3.0
18546,143,"River Wild, The (1994)",3.0
18547,143,"Rock, The (1996)",4.0
18548,143,Rumble in the Bronx (Hont faan kui) (1995),3.0
18549,143,Sabrina (1995),4.0
18550,143,Secrets & Lies (1996),5.0
18551,143,Set It Off (1996),3.0
18552,143,Sleepers (1996),5.0
18553,143,Star Trek: First Contact (1996),4.0
18554,143,Star Wars: Episode IV - A New Hope (1977),4.0
18555,143,Star Wars: Episode VI - Return of the Jedi (1983),4.0
18556,143,"Time to Kill, A (1996)",5.0
18557,143,Toy Story (1995),4.0
18558,143,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),3.0
18559,143,Twister (1996),3.0
